company_id,flight_number,scheduled_departure_date_local,scheduled_departure_station_code,scheduled_arrival_station_code,scheduled_departure_datetime_local,scheduled_arrival_datetime_local,actual_departure_datetime_local,actual_arrival_datetime_local,delay_minutes,total_seats,fleet_type,carrier,scheduled_ground_time_minutes,minimum_turn_minutes,hour,ground_time_pressure,insufficient_ground_time,load_factor,family_complexity,bags_per_pax,transfer_bag_pct,ssr_intensity,historical_delay,is_peak_hour,aircraft_size,is_international,high_stress_flight,total_pax,lap_child_count,is_child,basic_economy_ind,is_stroller_user,total_bags,transfer_bags,total_ssr,difficulty_score,daily_rank,daily_percentile,difficulty_class,primary_driver,data_completeness
UA,416,2025-08-09,ORD,MXP,2025-08-09 21:35:00+00:00,2025-08-10 13:20:00+00:00,2025-08-09 21:35:00+00:00,2025-08-10 13:32:00+00:00,0.0,243,B787-8,Mainline,205,150,21,0.7317073170731707,0,0.9877049180327869,7.9,0.7024793388429752,0.7309941520467836,0.2024793388429752,0.0,0,3,1,0,241,1,11,0,2,170,125,49,55.75015994881638,127.0,0.2437619961612284,Medium,is_international,1.0
UA,1502,2025-08-09,ORD,RDU,2025-08-09 14:08:00+00:00,2025-08-09 17:16:00+00:00,2025-08-09 14:07:00+00:00,2025-08-09 17:17:00+00:00,-1.0,179,B737-900,Mainline,68,56,14,0.8235294117647058,0,1.3111111111111111,11.6,0.5654008438818565,0.6444444444444445,0.32489451476793246,-1.0,0,3,0,0,236,0,19,20,3,134,87,77,55.59820857325656,128.0,0.2456813819577735,Medium,load_factor,1.0
UA,265,2025-08-09,ORD,YYZ,2025-08-09 17:55:00+00:00,2025-08-09 20:44:00+00:00,2025-08-09 18:35:00+00:00,2025-08-09 21:29:00+00:00,40.0,126,A319-100,Mainline,187,52,17,0.27807486631016043,0,1.015748031496063,3.9,0.6153846153846154,0.5308641975308642,0.676923076923077,40.0,1,2,1,0,129,0,5,15,2,80,43,88,55.58221369161869,129.0,0.2476007677543186,Medium,is_international,1.0
OO,5234,2025-08-09,ORD,MKE,2025-08-09 10:35:00+00:00,2025-08-09 11:35:00+00:00,2025-08-09 12:27:00+00:00,2025-08-09 13:04:00+00:00,112.0,50,CRJ-550,Express,-83,29,10,2.0,1,0.7254901960784313,0.5,0.7368421052631579,0.896551724137931,0.47368421052631576,112.0,0,1,0,0,37,0,1,0,0,28,26,18,55.55022392834294,130.0,0.2495201535508637,Medium,ground_time_pressure,1.0
UA,291,2025-08-09,ORD,BDL,2025-08-09 18:15:00+00:00,2025-08-09 21:36:00+00:00,2025-08-09 19:33:00+00:00,2025-08-09 22:39:00+00:00,78.0,126,A319-100,Mainline,79,43,18,0.5443037974683544,0,1.0078740157480315,3.2,0.6201550387596899,0.8024691358024691,0.46511627906976744,78.0,1,2,0,0,128,0,5,8,1,80,65,60,55.54222648752399,131.0,0.2514395393474088,Medium,historical_delay,1.0
YX,3433,2025-08-09,ORD,CVG,2025-08-09 18:10:00+00:00,2025-08-09 20:37:00+00:00,2025-08-09 18:18:00+00:00,2025-08-09 20:50:00+00:00,8.0,76,ERJ-175,Express,60,34,18,0.5666666666666667,0,1.2987012987012987,4.9,0.6435643564356436,0.803030303030303,0.25742574257425743,8.0,1,2,0,0,100,0,7,4,2,65,53,26,55.47824696097249,132.0,0.2533589251439539,Medium,load_factor,1.0
UA,2099,2025-08-09,ORD,IAH,2025-08-09 09:46:00+00:00,2025-08-09 12:40:00+00:00,2025-08-09 09:40:00+00:00,2025-08-09 12:01:00+00:00,-6.0,179,B737-MAX9,Mainline,125,56,9,0.448,0,1.0888888888888888,5.7,0.8934010152284264,0.5141242937853108,0.7157360406091371,-6.0,1,3,0,0,196,3,4,21,1,176,91,141,55.406269993602045,133.0,0.255278310940499,Medium,ssr_intensity,1.0
UA,708,2025-08-09,ORD,MCI,2025-08-09 08:45:00+00:00,2025-08-09 10:29:00+00:00,2025-08-09 09:08:00+00:00,2025-08-09 11:00:00+00:00,23.0,126,A319-100,Mainline,53,43,8,0.8113207547169812,0,1.078740157480315,4.9,0.6159420289855072,0.5465116279069767,0.41304347826086957,23.0,1,2,0,0,137,1,5,18,2,85,47,57,55.3742802303263,134.0,0.2571976967370441,Medium,ground_time_pressure,1.0
OO,5469,2025-08-09,ORD,CVG,2025-08-09 10:53:00+00:00,2025-08-09 13:17:00+00:00,2025-08-09 11:20:00+00:00,2025-08-09 13:38:00+00:00,27.0,76,ERJ-175,Express,-19,34,10,2.0,1,1.051948051948052,2.7,0.7804878048780488,0.7076923076923077,0.18292682926829268,27.0,0,2,0,0,81,0,4,2,1,64,46,15,55.350287907869486,135.0,0.2591170825335892,Medium,ground_time_pressure,1.0
UA,1485,2025-08-09,ORD,SEA,2025-08-09 13:40:00+00:00,2025-08-09 16:20:00+00:00,2025-08-09 14:09:00+00:00,2025-08-09 16:42:00+00:00,29.0,126,A319-100,Mainline,79,43,13,0.5443037974683544,0,1.220472440944882,6.1,0.8205128205128205,0.49612403100775193,0.5,29.0,0,2,0,0,155,0,8,6,3,128,64,78,55.19033909149073,136.0,0.26103646833013433,Medium,historical_delay,1.0
UA,2254,2025-08-09,ORD,PDX,2025-08-09 09:10:00+00:00,2025-08-09 11:43:00+00:00,2025-08-09 09:05:00+00:00,2025-08-09 12:01:00+00:00,-5.0,200,A321-2NX,Mainline,81,62,9,0.7654320987654321,0,1.2885572139303483,12.3,0.5576923076923077,0.547945205479452,0.27307692307692305,-5.0,1,3,0,0,259,1,17,33,4,145,80,71,55.13435700575816,137.0,0.263915547024952,Medium,family_complexity,1.0
UA,490,2025-08-09,ORD,SAT,2025-08-09 08:45:00+00:00,2025-08-09 11:45:00+00:00,2025-08-09 08:48:00+00:00,2025-08-09 11:37:00+00:00,3.0,126,B737-700,Mainline,72,43,8,0.5972222222222222,0,1.1811023622047243,10.5,0.6225165562913907,0.42105263157894735,0.47019867549668876,3.0,1,2,0,0,150,2,10,14,5,94,40,71,55.13435700575816,137.0,0.263915547024952,Medium,family_complexity,1.0
UA,1878,2025-08-09,ORD,SFO,2025-08-09 12:46:00+00:00,2025-08-09 15:33:00+00:00,2025-08-09 13:06:00+00:00,2025-08-09 15:48:00+00:00,20.0,200,A321-2NX,Mainline,79,62,12,0.7848101265822784,0,1.3134328358208955,14.5,0.6452830188679245,0.18604651162790697,0.2792452830188679,20.0,0,3,0,0,264,1,20,17,5,171,32,74,55.094369801663476,138.0,0.2667946257197697,Medium,family_complexity,1.0
UA,1291,2025-08-09,ORD,IAH,2025-08-09 21:50:00+00:00,2025-08-10 00:40:00+00:00,2025-08-09 22:46:00+00:00,2025-08-10 01:19:00+00:00,56.0,200,A321-2NX,Mainline,85,62,21,0.7294117647058823,0,1.2985074626865671,12.9,0.4732824427480916,0.672,0.15648854961832062,56.0,0,3,0,0,261,2,19,34,2,124,84,41,55.070377479206655,139.0,0.2687140115163148,Medium,family_complexity,1.0
G7,4416,2025-08-09,ORD,STL,2025-08-09 18:05:00+00:00,2025-08-09 19:31:00+00:00,2025-08-09 18:12:00+00:00,2025-08-09 19:25:00+00:00,7.0,50,CRJ-550,Express,65,29,18,0.4461538461538462,0,1.1568627450980393,1.5,0.8833333333333333,0.9444444444444444,0.48333333333333334,7.0,1,1,0,0,59,0,3,0,0,53,51,29,55.04638515674984,140.0,0.2706333973128599,Medium,transfer_bag_pct,1.0
UA,1215,2025-08-09,ORD,ANC,2025-08-09 09:25:00+00:00,2025-08-09 13:17:00+00:00,2025-08-09 09:23:00+00:00,2025-08-09 13:20:00+00:00,-2.0,166,B737-MAX8,Mainline,106,51,9,0.4811320754716981,0,1.0,1.5,1.0892857142857142,0.8043478260869565,0.39285714285714285,-2.0,1,3,0,0,167,1,1,10,0,183,148,66,55.0383877159309,141.0,0.272552783109405,Medium,bags_per_pax,1.0
UA,2618,2025-08-09,ORD,STL,2025-08-09 14:23:00+00:00,2025-08-09 15:47:00+00:00,2025-08-09 15:10:00+00:00,2025-08-09 16:19:00+00:00,47.0,150,A320-200,Mainline,129,46,14,0.35658914728682173,0,1.2649006622516556,9.6,0.671875,0.9,0.3020833333333333,47.0,0,2,0,0,191,1,13,15,3,129,117,58,55.01439539347409,142.0,0.2744721689059501,Medium,transfer_bag_pct,1.0
YX,3542,2025-08-09,ORD,YUL,2025-08-09 17:58:00+00:00,2025-08-09 21:29:00+00:00,2025-08-09 18:02:00+00:00,2025-08-09 21:14:00+00:00,4.0,76,ERJ-175,Express,49,42,17,0.8571428571428571,0,0.7142857142857143,0.0,0.9285714285714286,0.660377358490566,0.35714285714285715,4.0,1,2,1,0,55,0,0,8,0,52,35,20,54.95041586692258,143.0,0.2763915547024952,Medium,is_international,1.0
UA,592,2025-08-09,ORD,JAC,2025-08-09 16:50:00+00:00,2025-08-09 19:05:00+00:00,2025-08-09 17:00:00+00:00,2025-08-09 19:26:00+00:00,10.0,126,B737-700,Mainline,224,43,16,0.19196428571428573,0,1.2519685039370079,7.7,0.70625,0.7105263157894737,0.325,10.0,1,2,0,0,159,2,10,9,1,113,81,52,54.83845169545746,144.0,0.2783109404990403,Medium,load_factor,1.0
UA,1785,2025-08-09,ORD,EWR,2025-08-09 16:50:00+00:00,2025-08-09 20:24:00+00:00,2025-08-09 18:19:00+00:00,2025-08-09 21:48:00+00:00,89.0,179,B737-900,Mainline,67,56,16,0.835820895522388,0,0.9722222222222222,8.3,0.5852272727272727,0.25961538461538464,0.3181818181818182,89.0,1,3,0,0,175,1,9,20,4,103,27,56,54.78246960972489,145.0,0.2802303262955854,Medium,historical_delay,1.0
UA,1872,2025-08-09,ORD,MSP,2025-08-09 14:12:00+00:00,2025-08-09 15:50:00+00:00,2025-08-09 14:27:00+00:00,2025-08-09 15:55:00+00:00,15.0,150,A320-200,Mainline,102,46,14,0.45098039215686275,0,1.2251655629139073,13.3,0.478494623655914,0.8555555555555555,0.543010752688172,15.0,0,2,0,0,185,3,15,17,4,89,77,101,54.710492642354446,146.0,0.2821497120921305,Medium,family_complexity,1.0
OO,5226,2025-08-09,ORD,YHZ,2025-08-09 10:35:00+00:00,2025-08-09 15:48:00+00:00,2025-08-09 10:58:00+00:00,2025-08-09 16:25:00+00:00,23.0,76,ERJ-175,Express,40,42,10,1.05,1,0.987012987012987,1.7,0.961038961038961,0.41333333333333333,0.09090909090909091,23.0,0,2,1,0,76,0,2,5,1,74,31,7,54.65451055662188,147.0,0.2840690978886756,Medium,insufficient_ground_time,1.0
UA,767,2025-08-09,ORD,DEN,2025-08-09 21:32:00+00:00,2025-08-09 23:22:00+00:00,2025-08-09 22:03:00+00:00,2025-08-09 23:52:00+00:00,31.0,179,B737-900,Mainline,73,56,21,0.7671232876712328,0,1.15,7.4,0.5432692307692307,0.8157894736842105,0.21153846153846154,31.0,0,3,0,0,207,1,10,21,2,113,93,44,54.59852847088932,148.0,0.28598848368522073,Medium,transfer_bag_pct,1.0
UA,1775,2025-08-09,ORD,FLL,2025-08-09 10:45:00+00:00,2025-08-09 15:03:00+00:00,2025-08-09 11:04:00+00:00,2025-08-09 15:28:00+00:00,19.0,179,B737-900,Mainline,67,56,10,0.835820895522388,0,1.4388888888888889,18.9,0.5346153846153846,0.25,0.2653846153846154,19.0,0,3,0,0,259,2,24,24,7,139,35,69,54.55854126679463,149.0,0.28790786948176583,Medium,family_complexity,1.0
UA,2347,2025-08-09,ORD,CLE,2025-08-09 21:15:00+00:00,2025-08-09 23:41:00+00:00,2025-08-09 21:34:00+00:00,2025-08-09 23:57:00+00:00,19.0,166,B737-MAX8,Mainline,185,114,21,0.6162162162162163,0,0.8562874251497006,6.4,0.7708333333333334,0.5982142857142857,0.4861111111111111,19.0,0,3,0,0,143,0,10,21,2,111,67,70,54.550543825975694,150.0,0.28982725527831094,Medium,aircraft_size,1.0
UA,769,2025-08-09,ORD,BCN,2025-08-09 21:35:00+00:00,2025-08-10 13:15:00+00:00,2025-08-09 22:10:00+00:00,2025-08-10 13:57:00+00:00,35.0,243,B787-8,Mainline,215,150,21,0.6976744186046512,0,0.8032786885245902,7.9,0.6142131979695431,0.5737704918032787,0.3096446700507614,35.0,0,3,1,0,196,2,9,0,2,121,70,61,54.534548944337814,151.0,0.29174664107485604,Medium,is_international,1.0
UA,2401,2025-08-09,ORD,NAS,2025-08-09 10:33:00+00:00,2025-08-09 14:59:00+00:00,2025-08-09 10:34:00+00:00,2025-08-09 14:49:00+00:00,1.0,166,B737-800,Mainline,65,65,10,1.0,0,1.658682634730539,20.3,0.44964028776978415,0.2222222222222222,0.08633093525179857,1.0,0,3,1,0,277,0,28,13,9,125,28,24,54.42258477287268,152.0,0.29366602687140114,Medium,load_factor,1.0
OO,4638,2025-08-09,ORD,COS,2025-08-09 19:40:00+00:00,2025-08-09 21:44:00+00:00,2025-08-09 20:15:00+00:00,2025-08-09 22:31:00+00:00,35.0,76,ERJ-175,Express,50,34,19,0.68,0,0.8831168831168831,0.0,0.8840579710144928,0.6935483870967742,0.4782608695652174,35.0,1,2,0,0,68,0,0,11,0,61,43,33,54.398592450415876,153.0,0.29558541266794625,Medium,bags_per_pax,1.0
UA,1974,2025-08-09,ORD,PWM,2025-08-09 18:30:00+00:00,2025-08-09 22:01:00+00:00,2025-08-09 18:32:00+00:00,2025-08-09 22:15:00+00:00,2.0,126,B737-700,Mainline,85,43,18,0.5058823529411764,0,1.1338582677165354,6.6,0.503448275862069,0.7297297297297297,0.6413793103448275,2.0,1,2,0,0,144,0,9,3,3,73,54,93,54.350607805502236,154.0,0.29750479846449135,Medium,ssr_intensity,1.0
OO,5125,2025-08-09,ORD,CMX,2025-08-09 11:38:00+00:00,2025-08-09 14:18:00+00:00,2025-08-09 13:34:00+00:00,2025-08-09 16:05:00+00:00,116.0,50,CRJ-200,Express,43,29,11,0.6744186046511628,0,1.3333333333333333,5.2,0.8695652173913043,0.4918032786885246,0.37681159420289856,116.0,0,1,0,0,68,3,3,5,1,60,30,26,54.334612923864356,155.0,0.29942418426103645,Medium,historical_delay,1.0
UA,1899,2025-08-09,ORD,YYC,2025-08-09 20:01:00+00:00,2025-08-09 22:53:00+00:00,2025-08-09 20:04:00+00:00,2025-08-09 22:40:00+00:00,3.0,126,A319-100,Mainline,86,52,20,0.6046511627906976,0,0.889763779527559,3.0,0.631578947368421,0.684931506849315,0.42105263157894735,3.0,1,2,1,0,113,2,2,10,0,72,50,48,54.29462571976968,156.0,0.30134357005758156,Medium,is_international,1.0
UA,1693,2025-08-09,ORD,DCA,2025-08-09 14:12:00+00:00,2025-08-09 17:18:00+00:00,2025-08-09 14:38:00+00:00,2025-08-09 17:25:00+00:00,26.0,150,A320-200,Mainline,29,46,14,1.5862068965517242,1,1.1059602649006623,5.2,0.6904761904761905,0.46153846153846156,0.21428571428571427,26.0,0,2,0,0,167,0,9,10,1,116,54,36,54.14267434420985,157.0,0.30326295585412666,Medium,insufficient_ground_time,1.0
UA,2133,2025-08-09,ORD,EWR,2025-08-09 15:40:00+00:00,2025-08-09 19:14:00+00:00,2025-08-09 16:37:00+00:00,2025-08-09 19:57:00+00:00,57.0,176,B757-200,Mainline,67,56,15,0.835820895522388,0,1.152542372881356,7.0,0.5365853658536586,0.3153153153153153,0.44390243902439025,57.0,0,3,0,0,204,1,12,18,0,110,35,91,54.12667946257198,158.0,0.30614203454894434,Medium,historical_delay,1.0
UA,1634,2025-08-09,ORD,IAD,2025-08-09 14:24:00+00:00,2025-08-09 17:30:00+00:00,2025-08-09 14:25:00+00:00,2025-08-09 17:17:00+00:00,1.0,179,B737-MAX9,Mainline,102,56,14,0.5490196078431373,0,1.1833333333333333,8.4,0.7009345794392523,0.4304635761589404,0.4719626168224299,1.0,0,3,0,0,213,2,10,11,2,150,65,101,54.12667946257198,158.0,0.30614203454894434,Medium,aircraft_size,1.0
UA,1301,2025-08-09,ORD,ICT,2025-08-09 20:00:00+00:00,2025-08-09 22:03:00+00:00,2025-08-09 20:07:00+00:00,2025-08-09 22:34:00+00:00,7.0,126,A319-100,Mainline,105,51,20,0.4857142857142857,0,1.0,7.1,0.671875,0.9310344827586207,0.2890625,7.0,1,2,0,0,127,0,10,15,3,86,81,37,54.1106845809341,159.0,0.30902111324376197,Medium,transfer_bag_pct,1.0
UA,2649,2025-08-09,ORD,EWR,2025-08-09 14:27:00+00:00,2025-08-09 18:01:00+00:00,2025-08-09 16:42:00+00:00,2025-08-09 20:15:00+00:00,135.0,176,B757-200,Mainline,162,64,14,0.3950617283950617,0,1.1581920903954803,8.6,0.8009708737864077,0.42771084337349397,0.3155339805825243,135.0,0,3,0,0,205,2,9,28,3,165,71,65,53.95873320537427,160.0,0.31094049904030713,Medium,historical_delay,1.0
UA,1996,2025-08-09,ORD,SJU,2025-08-09 08:49:00+00:00,2025-08-09 14:44:00+00:00,2025-08-09 08:47:00+00:00,2025-08-09 14:43:00+00:00,-2.0,200,A321-2NX,Mainline,576,62,8,0.1076388888888889,0,1.2338308457711442,8.4,0.5461847389558233,0.291970802919708,0.4538152610441767,-2.0,1,3,1,0,248,2,10,20,2,136,40,113,53.94273832373641,161.0,0.31285988483685223,Medium,is_international,1.0
UA,2176,2025-08-09,ORD,STT,2025-08-09 08:48:00+00:00,2025-08-09 14:54:00+00:00,2025-08-09 08:48:00+00:00,2025-08-09 14:55:00+00:00,0.0,166,B737-MAX8,Mainline,140,51,8,0.36428571428571427,0,1.125748502994012,11.6,0.7513227513227513,0.3356643356643357,0.047619047619047616,0.0,1,3,1,0,188,3,13,7,3,142,48,9,53.89475367882278,162.0,0.31477927063339733,Medium,is_international,1.0
UA,349,2025-08-09,ORD,BTV,2025-08-09 18:35:00+00:00,2025-08-09 21:52:00+00:00,2025-08-09 18:53:00+00:00,2025-08-09 22:03:00+00:00,18.0,150,A320-200,Mainline,90,46,18,0.5111111111111111,0,1.304635761589404,11.1,0.5151515151515151,0.6893203883495146,0.20707070707070707,18.0,1,2,0,0,197,3,12,19,3,102,71,41,53.86276391554702,163.0,0.31669865642994244,Medium,load_factor,1.0
OO,5847,2025-08-09,ORD,DSM,2025-08-09 16:20:00+00:00,2025-08-09 17:49:00+00:00,2025-08-09 16:27:00+00:00,2025-08-09 18:16:00+00:00,7.0,76,ERJ-175,Express,85,34,16,0.4,0,1.2337662337662338,5.4,0.6770833333333334,0.8181818181818182,0.2604166666666667,7.0,1,2,0,0,95,1,6,4,2,65,54,25,53.84676903390915,164.0,0.31861804222648754,Medium,transfer_bag_pct,1.0
UA,1823,2025-08-09,ORD,IAH,2025-08-09 07:10:00+00:00,2025-08-09 10:04:00+00:00,2025-08-09 07:12:00+00:00,2025-08-09 09:47:00+00:00,2.0,200,A321-2NX,Mainline,105,68,7,0.6476190476190476,0,1.1741293532338308,8.2,0.6118143459915611,0.1780821917808219,0.3755274261603376,2.0,1,3,0,0,236,2,11,28,1,145,26,89,53.79078694817658,165.0,0.32053742802303264,Medium,aircraft_size,1.0
OO,5045,2025-08-09,ORD,RHI,2025-08-09 16:35:00+00:00,2025-08-09 17:57:00+00:00,2025-08-09 16:31:00+00:00,2025-08-09 18:18:00+00:00,-4.0,50,CRJ-200,Express,42,29,16,0.6904761904761905,0,0.9803921568627451,4.9,0.9411764705882353,0.7959183673469388,0.49019607843137253,-4.0,1,1,0,0,50,1,5,0,2,48,39,25,53.726807421625075,166.0,0.32245681381957775,Medium,bags_per_pax,1.0
OO,5868,2025-08-09,ORD,YWG,2025-08-09 19:58:00+00:00,2025-08-09 22:33:00+00:00,2025-08-09 19:55:00+00:00,2025-08-09 22:33:00+00:00,-3.0,76,ERJ-175,Express,73,42,19,0.5753424657534246,0,1.1168831168831168,4.2,0.5402298850574713,0.7916666666666666,0.3448275862068966,-3.0,1,2,1,0,86,1,5,9,1,47,38,30,53.67882277671146,167.0,0.32437619961612285,Medium,is_international,1.0
UA,467,2025-08-09,ORD,CMH,2025-08-09 14:21:00+00:00,2025-08-09 16:52:00+00:00,2025-08-09 14:23:00+00:00,2025-08-09 16:41:00+00:00,2.0,126,A319-100,Mainline,78,51,14,0.6538461538461539,0,1.1496062992125984,6.9,0.4965986394557823,0.9054054054054054,0.673469387755102,2.0,0,2,0,0,146,2,7,13,2,73,67,99,53.670825335892516,168.0,0.32629558541266795,Medium,transfer_bag_pct,1.0
UA,2337,2025-08-09,ORD,IAD,2025-08-09 13:05:00+00:00,2025-08-09 16:10:00+00:00,2025-08-09 13:11:00+00:00,2025-08-09 16:14:00+00:00,6.0,179,B737-900,Mainline,73,56,13,0.7671232876712328,0,1.0777777777777777,4.7,0.8205128205128205,0.2670807453416149,0.5025641025641026,6.0,0,3,0,0,194,0,8,13,1,160,43,98,53.6468330134357,169.0,0.32821497120921306,Medium,bags_per_pax,1.0
YX,3536,2025-08-09,ORD,YUL,2025-08-09 07:15:00+00:00,2025-08-09 10:40:00+00:00,2025-08-09 07:14:00+00:00,2025-08-09 10:43:00+00:00,-1.0,76,ERJ-175,Express,47,42,7,0.8936170212765957,0,1.1168831168831168,5.2,0.6896551724137931,0.4098360655737705,0.1724137931034483,-1.0,1,2,1,0,86,1,7,11,1,60,25,15,53.63883557261677,170.0,0.33013435700575816,Medium,is_international,1.0
UA,1531,2025-08-09,ORD,DSM,2025-08-09 20:20:00+00:00,2025-08-09 21:47:00+00:00,2025-08-09 20:24:00+00:00,2025-08-09 22:03:00+00:00,4.0,126,A319-100,Mainline,115,43,20,0.3739130434782609,0,0.905511811023622,1.0,0.8017241379310345,0.9148936170212766,0.8793103448275862,4.0,1,2,0,0,115,0,2,2,0,93,86,102,53.51087651951376,171.0,0.33205374280230326,Medium,ssr_intensity,1.0
UA,2652,2025-08-09,ORD,RSW,2025-08-09 18:00:00+00:00,2025-08-09 22:01:00+00:00,2025-08-09 18:13:00+00:00,2025-08-09 22:05:00+00:00,13.0,166,B737-800,Mainline,63,51,18,0.8095238095238095,0,0.7365269461077845,3.9,0.5241935483870968,0.42424242424242425,0.8790322580645161,13.0,1,3,0,0,123,0,5,12,2,65,28,109,53.50287907869482,172.0,0.33397312859884837,Medium,ssr_intensity,1.0
UA,2172,2025-08-09,ORD,FAI,2025-08-09 16:05:00+00:00,2025-08-09 19:40:00+00:00,2025-08-09 16:00:00+00:00,2025-08-09 19:16:00+00:00,-5.0,166,B737-MAX8,Mainline,91,51,16,0.5604395604395604,0,0.9401197604790419,0.0,1.1329113924050633,0.7111111111111111,0.6265822784810127,-5.0,1,3,0,0,157,0,0,1,0,179,128,99,53.44689699296226,173.0,0.33589251439539347,Medium,bags_per_pax,1.0
UA,2155,2025-08-09,ORD,LAX,2025-08-09 19:40:00+00:00,2025-08-09 22:10:00+00:00,2025-08-09 21:26:00+00:00,2025-08-09 23:41:00+00:00,106.0,234,B757-300,Mainline,16961,66,19,0.003891279995283297,0,1.1531914893617021,8.2,0.6654411764705882,0.4835164835164835,0.26838235294117646,106.0,1,3,0,0,271,0,15,33,1,181,88,73,53.422904670505446,174.0,0.33877159309021115,Medium,historical_delay,1.0
OO,5427,2025-08-09,ORD,PIA,2025-08-09 09:05:00+00:00,2025-08-09 10:19:00+00:00,2025-08-09 10:38:00+00:00,2025-08-09 11:36:00+00:00,93.0,50,CRJ-200,Express,61,29,9,0.47540983606557374,0,1.1568627450980393,1.5,0.8666666666666667,0.660377358490566,0.38333333333333336,93.0,1,1,0,0,59,0,3,8,0,52,35,23,53.422904670505446,174.0,0.33877159309021115,Medium,historical_delay,1.0
UA,1761,2025-08-09,ORD,FAT,2025-08-09 19:57:00+00:00,2025-08-09 22:30:00+00:00,2025-08-09 19:58:00+00:00,2025-08-09 22:14:00+00:00,1.0,126,B737-700,Mainline,88,43,19,0.48863636363636365,0,1.0,4.2,0.6640625,0.6627906976744186,0.8359375,1.0,1,2,0,0,127,1,5,24,1,85,57,107,53.39091490722969,175.0,0.3416506717850288,Medium,ssr_intensity,1.0
G7,4519,2025-08-09,ORD,SCE,2025-08-09 18:20:00+00:00,2025-08-09 21:24:00+00:00,2025-08-09 18:36:00+00:00,2025-08-09 21:26:00+00:00,16.0,50,CRJ-550,Express,75,29,18,0.38666666666666666,0,1.1764705882352942,3.4,0.819672131147541,0.9607843137254902,0.29508196721311475,16.0,1,1,0,0,60,0,4,4,2,50,49,18,53.32693538067817,176.0,0.3435700575815739,Medium,transfer_bag_pct,1.0
UA,2684,2025-08-09,ORD,FCA,2025-08-09 08:45:00+00:00,2025-08-09 11:36:00+00:00,2025-08-09 08:41:00+00:00,2025-08-09 11:49:00+00:00,-4.0,179,B737-900,Mainline,64,56,8,0.875,0,1.1777777777777778,6.0,0.596244131455399,0.421875,0.3286384976525822,-4.0,1,3,0,0,212,1,10,7,0,127,54,70,53.30294305822137,177.0,0.345489443378119,Medium,ground_time_pressure,1.0
UA,2628,2025-08-09,ORD,BNA,2025-08-09 21:30:00+00:00,2025-08-09 23:20:00+00:00,2025-08-09 23:07:00+00:00,2025-08-10 00:40:00+00:00,97.0,166,B737-800,Mainline,80,51,21,0.6375,0,0.20958083832335328,1.2,0.6388888888888888,0.7916666666666666,1.3611111111111112,97.0,0,3,0,0,35,0,1,5,1,23,19,49,53.27095329494562,178.0,0.3474088291746641,Medium,ssr_intensity,1.0
UA,2226,2025-08-09,ORD,CLE,2025-08-09 14:27:00+00:00,2025-08-09 16:54:00+00:00,2025-08-09 14:49:00+00:00,2025-08-09 16:58:00+00:00,22.0,179,B737-900,Mainline,121,56,14,0.4628099173553719,0,0.8222222222222222,2.0,0.8322147651006712,0.832,0.5100671140939598,22.0,0,3,0,0,148,0,4,12,0,124,104,76,53.23896353166987,179.0,0.3493282149712092,Medium,transfer_bag_pct,1.0
UA,2394,2025-08-09,ORD,DEN,2025-08-09 18:35:00+00:00,2025-08-09 20:36:00+00:00,2025-08-09 19:09:00+00:00,2025-08-09 20:44:00+00:00,34.0,234,B757-300,Mainline,124,66,18,0.532258064516129,0,1.1404255319148937,12.3,0.516728624535316,0.42857142857142855,0.20817843866171004,34.0,1,3,0,0,268,1,17,26,4,139,60,56,53.21497120921306,180.0,0.3512476007677543,Medium,family_complexity,1.0
UA,276,2025-08-09,ORD,IAD,2025-08-09 21:31:00+00:00,2025-08-10 00:30:00+00:00,2025-08-09 21:47:00+00:00,2025-08-10 00:45:00+00:00,16.0,200,A321-2NX,Mainline,76,70,21,0.9210526315789473,0,0.8855721393034826,3.5,0.7206703910614525,0.7769230769230769,0.2681564245810056,16.0,0,3,0,0,178,0,7,12,0,129,101,48,53.21497120921305,181.0,0.3531669865642994,Medium,ground_time_pressure,1.0
UA,2200,2025-08-09,ORD,SEA,2025-08-09 21:16:00+00:00,2025-08-09 23:59:00+00:00,2025-08-09 21:32:00+00:00,2025-08-09 23:59:00+00:00,16.0,166,B737-MAX8,Mainline,63,51,21,0.8095238095238095,0,1.1317365269461077,4.7,0.47368421052631576,0.6593406593406593,0.42105263157894735,16.0,0,3,0,0,189,0,8,36,1,90,60,80,53.16698656429942,182.0,0.3550863723608445,Medium,ground_time_pressure,1.0
UA,2100,2025-08-09,ORD,SLC,2025-08-09 13:11:00+00:00,2025-08-09 15:40:00+00:00,2025-08-09 13:06:00+00:00,2025-08-09 15:38:00+00:00,-5.0,166,B737-800,Mainline,68,51,13,0.75,0,1.2694610778443114,10.2,0.6103286384976526,0.5267175572519084,0.39906103286384975,-5.0,0,3,0,0,212,4,11,14,1,130,69,85,53.150991682661555,183.0,0.3570057581573896,Medium,load_factor,1.0
G7,4518,2025-08-09,ORD,STL,2025-08-09 16:47:00+00:00,2025-08-09 18:07:00+00:00,2025-08-09 16:50:00+00:00,2025-08-09 18:06:00+00:00,3.0,50,CRJ-550,Express,52,29,16,0.5576923076923077,0,0.9803921568627451,0.0,1.1764705882352942,0.8852459016393442,0.6078431372549019,3.0,1,1,0,0,50,0,0,3,0,60,54,31,53.1190019193858,184.0,0.35892514395393477,Medium,bags_per_pax,1.0
